name,bias1,bias2,bias3,bias4,smad1,smad2,smad3,smad4,oult1,oult2,oult3,oult4
treyer_tune=b1_1_inf=spec_UD,0.030670471035878773,3.64850073409355e-06,-0.09183150942882555,-0.17610772259996754,0.01665904471329667,0.023775625655542594,0.0720325993958824,0.07165250941045614,0.10765306121664336,0.17582140696554013,0.4614668651412012,0.4697193493800305
treyer_tune=b2_1_inf=spec_UD,0.025241882270648257,0.0019500135347260525,-0.09595374669890996,-0.1561827588355135,0.012532374369767348,0.017686561656933258,0.06077221694522256,0.0620330082594567,0.08622448978963378,0.14896190283466226,0.4242367832419514,0.42097488859531035
treyer_tune=b3_1_inf=spec_UD,0.020451671113969283,-0.00044644567505406306,-0.08732214796444422,-0.1460186770033434,0.010104722805961884,0.014032137810850833,0.05080097470740613,0.050343076770219305,0.07397959183134259,0.12935900019505348,0.37714072963940043,0.3692762180660617
treyer_tune=b1_1_inf=cos2020_UD,0.32776224789959874,0.016468781227823765,-0.03283983827163567,-0.04449937672650656,0.05766973910320003,0.04606991088174886,0.04863220445024484,0.03743876476054064,0.4120278162169256,0.33846248305473237,0.34510216061329413,0.2523158608081611
treyer_tune=b2_1_inf=cos2020_UD,0.2597354109644548,0.017831880139995985,-0.02851951321876678,-0.033495287913230365,0.047776702115661075,0.04010584583581363,0.04096141560802034,0.03082918643310889,0.3721095094964705,0.3038525298595678,0.28654206669046434,0.18204925439550104
treyer_tune=b3_1_inf=cos2020_UD,0.24831464471404446,0.01381430483251996,-0.028233430201382442,-0.03163193348664234,0.04229111249024426,0.036657978341150484,0.03788867373510593,0.02594088906995276,0.3485129797733431,0.279992065402421,0.25765494517735943,0.1356755535395574
treyer_tune=b1_1_inf=spec_D,0.47135509493768746,0.14098376109748614,-0.12604032206341229,-0.27720775580674234,0.043112639747609864,0.047208423133647225,0.3268837976951409,0.1563179383364982,0.38513721850597066,0.40902101465452534,0.849514558982939,0.5555554938271674
treyer_tune=b2_1_inf=spec_D,0.20684412108314734,0.11758155472303757,-0.22989066317350407,-0.43878087174450575,0.03370393260396495,0.037055776208143175,0.26923777613045996,0.1837837230540876,0.3379586801301392,0.38288057386833385,0.8203883455320954,0.6666665925926009
treyer_tune=b3_1_inf=spec_D,0.2439772988511805,0.18925217004560688,-0.13444719264642147,-0.30633217795938184,0.028290663426786346,0.032290942873465386,0.24288966744458101,0.3223627650715912,0.3139068762522643,0.38236801620585953,0.7330097051795645,0.5555554938271674
treyer_tune=b1_1_inf=cos2020_D,0.20227189888763766,0.0037618812177289324,-0.06493979428660246,-0.05456073880123848,0.04436307378214278,0.04890606988508165,0.06296917203857717,0.04056685592198108,0.3528963413289267,0.3677473381543549,0.444342787299682,0.27358490514417944
treyer_tune=b2_1_inf=cos2020_D,0.18716207426259457,0.004028804374253821,-0.04456987334004162,-0.051727647821692355,0.03883472192995336,0.043875681342230875,0.05356468572571442,0.036362802755903534,0.30792682915094255,0.33556645527747736,0.37999390046355785,0.22830188636169454
treyer_tune=b3_1_inf=cos2020_D,0.17562665198232258,0.00456285782278853,-0.03853982278097611,-0.044596805305558894,0.03567778365830776,0.040837966298464604,0.051229117004354126,0.03010311377602515,0.29001524379191496,0.3206125134201923,0.36200060983165583,0.18490566002847988
